LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,2761,Smithland Elementary,510186002761,No,54.0,52.0,2.0,7.0,9.0,54.0,100.0,14.0,1.0,0.0,0.0,1.0,0.5,0.5
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,2766,Skyline Middle,510186002766,No,64.0,59.0,5.0,8.0,0.0,64.0,134.0,14.0,3.0,1.0,1.0,1.0,0.5,0.5
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,3043,Bluestone Elementary,510186003043,No,48.0,48.0,0.0,8.0,0.0,48.0,48.0,10.0,1.0,0.0,0.0,1.0,0.5,0.5
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,123,Short Pump Middle,510189000123,No,54.25,49.25,5.0,1.0,2.0,53.0,44.0,31.0,2.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,133,Shady Grove Elementary,510189000133,No,42.25,40.25,2.0,2.0,0.0,44.0,36.0,20.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,788,George F. Baker Elementary,510189000788,No,29.0,27.0,2.0,2.0,3.0,29.0,21.0,12.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,789,Charles M. Johnson Elementary,510189000789,No,40.33,38.33,2.0,1.0,5.0,39.0,34.0,20.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,790,Brookland Middle,510189000790,No,86.13,78.13,8.0,6.0,1.0,77.0,57.0,66.0,4.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,792,Chamberlayne Elementary,510189000792,No,30.25,28.25,2.0,2.0,3.0,30.0,24.0,16.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,793,Crestview Elementary,510189000793,No,34.0,34.0,0.0,0.0,0.0,34.0,31.0,17.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,794,Cashell Donahoe Elementary,510189000794,No,38.33,33.33,5.0,5.0,3.0,39.0,28.0,29.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,795,Douglas S. Freeman High,510189000795,No,113.0,106.0,7.0,2.0,4.0,100.0,85.0,50.0,4.0,1.0,1.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,796,Dumbarton Elementary,510189000796,No,42.92,42.92,0.0,5.0,0.0,47.0,35.0,30.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,797,Elizabeth Holladay Elementary,510189000797,No,46.0,45.0,1.0,2.0,6.0,45.0,35.0,28.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,798,Fair Oaks Elementary,510189000798,No,33.7,28.7,5.0,7.0,1.0,31.0,22.0,15.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,799,Fairfield Middle,510189000799,No,77.98,59.98,18.0,7.0,3.0,69.0,51.0,58.0,2.0,2.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,800,George H. Moody Middle,510189000800,No,67.88,62.88,5.0,5.0,3.0,66.0,50.0,46.0,4.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,801,Glen Allen Elementary,510189000801,No,39.83,39.83,0.0,3.0,2.0,41.0,32.0,14.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,802,Glen Lea Elementary,510189000802,No,38.0,34.0,4.0,3.0,5.0,34.0,28.0,22.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,803,Quioccasin Middle School,510189000803,No,46.0,45.0,1.0,5.0,2.0,65.0,49.0,35.0,2.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,804,Henrico High,510189000804,No,122.15,104.15,18.0,13.0,3.0,111.0,90.0,73.0,6.0,2.0,2.0,1.0,0.33,0.0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,805,Academy at Virginia Randolph,510189000805,No,44.0,36.0,8.0,3.0,3.0,44.0,40.0,42.0,3.0,2.0,1.0,1.0,1.0,1.0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,806,Hermitage High,510189000806,No,111.8,95.8,16.0,11.0,4.0,108.0,87.0,60.0,4.0,1.0,1.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,808,Highland Springs Elementary,510189000808,No,43.58,40.58,3.0,4.0,3.0,44.0,22.0,46.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,809,Highland Springs High,510189000809,No,119.7,104.7,15.0,4.0,9.0,112.0,96.0,76.0,5.0,2.0,2.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,811,John Randolph Tucker High,510189000811,No,111.95,100.95,11.0,4.0,9.0,105.0,94.0,70.0,5.0,1.0,1.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,812,Jackson Davis Elementary,510189000812,No,37.33,37.33,0.0,0.0,1.0,37.0,32.0,16.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,813,Jacob L. Adams Elementary,510189000813,No,31.83,30.83,1.0,3.0,1.0,34.0,25.0,25.0,1.5,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,814,Laburnum Elementary,510189000814,No,43.33,41.33,2.0,6.0,6.0,44.0,33.0,21.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,815,Lakeside Elementary,510189000815,No,40.5,39.5,1.0,0.0,2.0,39.0,30.0,22.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,816,Longdale Elementary,510189000816,No,39.83,38.83,1.0,2.0,2.0,41.0,33.0,22.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,817,Maybeury Elementary,510189000817,No,39.0,39.0,0.0,1.0,1.0,43.0,40.0,26.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,818,Montrose Elementary,510189000818,No,31.75,29.75,2.0,2.0,7.0,32.0,20.0,17.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,819,Pemberton Elementary,510189000819,No,25.0,24.0,1.0,0.0,0.0,23.0,20.0,8.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,820,Pinchbeck Elementary,510189000820,No,34.75,34.75,0.0,0.0,1.0,35.0,28.0,20.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,821,R.C. Longan Elementary,510189000821,No,34.0,34.0,0.0,1.0,4.0,35.0,30.0,25.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,822,Harold Macon Ratcliffe Elementary,510189000822,No,37.63,35.63,2.0,5.0,5.0,36.0,26.0,11.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,823,Ridge Elementary,510189000823,No,39.33,39.33,0.0,1.0,2.0,39.0,33.0,16.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,824,Ruby F. Carver Elementary,510189000824,No,34.08,34.08,0.0,1.0,2.0,34.0,29.0,14.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,825,Sandston Elementary,510189000825,No,20.5,20.5,0.0,0.0,2.0,19.0,17.0,14.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,826,Seven Pines Elementary,510189000826,No,29.08,28.08,1.0,2.0,0.0,29.0,25.0,12.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,827,Short Pump Elementary,510189000827,No,32.83,31.83,1.0,0.0,0.0,32.0,29.0,12.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,828,Skipwith Elementary,510189000828,No,37.33,37.33,0.0,2.0,2.0,40.0,31.0,25.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,829,Three Chopt Elementary,510189000829,No,25.33,25.33,0.0,1.0,1.0,24.0,20.0,15.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,830,Maude Trevvett Elementary,510189000830,No,32.0,31.0,1.0,3.0,1.0,33.0,25.0,21.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,831,Tuckahoe Elementary,510189000831,No,39.5,38.5,1.0,1.0,1.0,42.0,36.0,21.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,832,Tuckahoe Middle,510189000832,No,71.05,69.05,2.0,1.0,3.0,64.0,54.0,41.0,3.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,834,Varina Elementary,510189000834,No,24.25,20.25,4.0,3.0,2.0,24.0,20.0,13.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,835,Varina High,510189000835,No,113.5,98.5,15.0,12.0,7.0,107.0,83.0,73.0,6.0,2.0,2.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,869,Arthur Ashe Jr. Elementary,510189000869,No,38.33,35.33,3.0,5.0,1.0,39.0,28.0,23.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,1128,Henry D. Ward Elementary,510189001128,No,36.75,34.75,2.0,3.0,3.0,35.0,27.0,28.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,1384,Springfield Park Elementary,510189001384,No,39.17,38.17,1.0,1.0,0.0,40.0,36.0,21.0,1.5,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,1622,L. Douglas Wilder Middle,510189001622,No,67.5,66.5,1.0,6.0,8.0,60.0,39.0,44.0,4.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,1624,Nuckols Farm Elementary,510189001624,No,34.5,33.5,1.0,1.0,0.0,34.0,30.0,15.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,1850,John Rolfe Middle,510189001850,No,76.5,70.5,6.0,4.0,5.0,67.0,53.0,54.0,3.0,1.0,0.0,1.0,0.0,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,1851,Mills E. Godwin High,510189001851,No,103.3,102.3,1.0,1.0,2.0,95.0,87.0,63.0,4.0,1.0,1.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,1911,Pocahontas Middle,510189001911,No,59.15,56.15,3.0,2.0,2.0,54.0,50.0,30.0,3.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,1912,Echo Lake Elementary,510189001912,No,38.77,38.77,0.0,3.0,0.0,37.0,32.0,23.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2123,Gayton Elementary,510189002123,No,34.0,34.0,0.0,2.0,1.0,33.0,26.0,18.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2124,Anthony P. Mehfoud Elementary,510189002124,No,24.75,24.75,0.0,2.0,0.0,24.0,20.0,19.0,1.0,0.0,0.0,1.0,0.33,0.66
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2278,Deep Run High,510189002278,No,106.0,99.0,7.0,4.0,3.0,93.0,83.0,45.0,5.0,1.0,1.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2410,Rivers Edge Elementary,510189002410,No,41.5,40.5,1.0,3.0,2.0,40.0,35.0,23.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2440,Hungary Creek Middle,510189002440,No,72.71,67.71,5.0,0.0,3.0,67.0,54.0,29.0,3.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2441,Greenwood Elementary,510189002441,No,40.0,39.0,1.0,2.0,1.0,40.0,34.0,15.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2442,Virginia Randolph Education Center,510189002442,No,14.42,8.42,6.0,0.0,3.0,15.0,12.0,14.0,0.0,0.0,0.0,0.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2536,Twin Hickory Elementary,510189002536,No,35.5,35.5,0.0,1.0,0.0,37.0,34.0,18.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2756,Colonial Trail Elementary,510189002756,No,43.0,43.0,0.0,1.0,0.0,43.0,35.0,20.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2757,Elko Middle,510189002757,No,66.56,56.11,10.45,10.0,5.0,59.0,36.0,35.0,2.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2788,Harvie Elementary,510189002788,No,43.53,43.53,0.0,0.0,2.0,41.0,38.0,27.0,1.5,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2833,Holman Middle,510189002833,No,61.25,56.25,5.0,4.0,1.0,56.0,44.0,28.0,3.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2837,Glen Allen High,510189002837,No,105.64,100.64,5.0,2.0,2.0,102.0,88.0,59.0,5.0,1.0,1.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2841,Center for Diversified Studies,510189002841,No,2.67,2.67,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2842,Program for Academic and Career Enhancement (PACE),510189002842,No,13.63,7.63,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2844,ISEAP Program,510189002844,No,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2845,General Academic Development,510189002845,No,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2856,New Bridge Learning Center,510189002856,No,9.0,8.0,1.0,0.0,0.0,27.0,17.0,9.0,0.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2940,Generating Recovery of Academic Direction,510189002940,No,5.07,5.07,0.0,0.0,0.0,10.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,2953,David A. Kaechele Elementary,510189002953,No,30.0,29.0,1.0,1.0,1.0,28.0,24.0,21.0,1.0,0.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,837,Bassett High,510192000837,No,78.47,76.47,2.0,4.0,4.0,83.0,72.0,18.0,4.0,1.0,0.0,0.93,0.62,0.31
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,838,Campbell Court Elementary,510192000838,No,26.67,26.67,0.0,1.0,0.0,28.0,25.0,6.0,1.0,0.0,0.0,0.29,0.19,0.1
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,839,Collinsville Primary,510192000839,No,24.17,24.17,0.0,1.0,1.0,27.0,23.0,0.0,0.5,0.0,0.0,0.28,0.18,0.09
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,840,Laurel Park Middle,510192000840,No,58.23,57.23,1.0,1.5,1.0,62.0,49.0,10.0,2.0,1.0,0.0,0.62,0.41,0.21
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,847,Fieldale-Collinsville Middle,510192000847,No,61.97,59.97,2.0,3.5,4.0,67.0,56.0,13.0,2.0,1.0,0.0,0.68,0.46,0.23
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,848,John Redd Smith Elementary,510192000848,No,18.17,18.17,0.0,0.0,0.0,22.0,21.0,0.0,0.5,0.0,0.0,0.23,0.15,0.08
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,853,Rich Acres Elementary,510192000853,No,21.83,21.83,0.0,1.0,2.0,23.0,22.0,5.0,1.0,0.0,0.0,0.23,0.15,0.08
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,855,Drewry Mason Elementary,510192000855,No,30.33,30.33,0.0,0.0,2.0,31.0,28.0,4.0,1.0,0.0,0.0,0.37,0.24,0.12
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,857,Sanville Elementary,510192000857,No,21.0,21.0,0.0,0.0,0.0,22.0,19.0,5.0,1.0,0.0,0.0,0.2,0.13,0.07
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,859,G.W. Carver Elementary,510192000859,No,33.0,33.0,0.0,1.0,3.0,34.0,27.0,7.0,1.0,0.0,0.0,0.45,0.3,0.15
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,860,Stanleytown Elementary,510192000860,No,22.0,22.0,0.0,1.0,0.0,23.0,21.0,9.0,1.0,0.0,0.0,0.24,0.16,0.08
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,2125,Magna Vista High,510192002125,No,81.83,75.83,6.0,2.0,2.0,88.0,70.0,18.0,4.0,1.0,0.0,0.85,0.57,0.28
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,2443,Mount Olivet Elementary,510192002443,No,21.33,21.33,0.0,1.0,1.0,23.0,20.0,7.0,1.0,0.0,0.0,0.25,0.16,0.08
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,2839,Axton Elementary,510192002839,No,31.0,31.0,0.0,2.0,0.0,32.0,30.0,6.0,1.0,0.0,0.0,0.37,0.24,0.12
VA,VIRGINIA,5101920,HENRY CO PBLC SCHS,99999,Center for Community Learning,510192099999,No,6.0,6.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,1.0,0.0,0.01,0.01,0.01
VA,VIRGINIA,5101950,HIGHLAND CO PBLC SCHS,861,Highland Elementary,510195000861,No,14.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,0.0,0.0
VA,VIRGINIA,5101950,HIGHLAND CO PBLC SCHS,862,Highland High,510195000862,No,15.0,14.0,1.0,1.0,1.0,15.0,13.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
VA,VIRGINIA,5101980,HOPEWELL CITY PBLC SCHS,357,Harry E. James Elementary,510198000357,No,48.42,46.42,2.0,7.0,5.0,52.0,45.0,27.0,1.34,0.0,0.0,1.0,0.38,0.0
VA,VIRGINIA,5101980,HOPEWELL CITY PBLC SCHS,865,Carter G. Woodson Middle,510198000865,No,56.17,54.17,2.0,6.0,6.0,74.0,54.0,33.0,3.0,1.0,0.0,1.0,0.4,0.0
VA,VIRGINIA,5101980,HOPEWELL CITY PBLC SCHS,866,Dupont Elementary,510198000866,No,50.17,50.17,0.0,2.0,3.0,51.0,45.0,37.0,1.34,0.0,0.0,1.0,0.38,0.0
VA,VIRGINIA,5101980,HOPEWELL CITY PBLC SCHS,867,Hopewell High,510198000867,No,71.17,69.17,2.0,6.0,4.0,96.0,56.0,21.0,4.0,1.0,0.0,1.0,0.38,0.0
VA,VIRGINIA,5101980,HOPEWELL CITY PBLC SCHS,870,Patrick Copeland Elementary,510198000870,No,51.17,47.17,4.0,11.0,4.0,56.0,35.0,13.0,1.34,0.0,0.0,1.0,0.38,0.0
VA,VIRGINIA,5101980,HOPEWELL CITY PBLC SCHS,2279,Woodlawn Pre-School Learning Center,510198002279,No,20.0,19.0,1.0,1.0,2.0,20.0,17.0,12.0,0.0,0.0,0.0,1.0,0.38,0.0
VA,VIRGINIA,5101980,HOPEWELL CITY PBLC SCHS,2421,New HOPE Academy,510198002421,No,4.17,2.17,2.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0
VA,VIRGINIA,5102010,ISLE OF WIGHT CO PBLC SCHS,547,Carrollton Elementary,510201000547,No,47.0,45.0,2.0,1.0,2.0,47.0,42.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5102010,ISLE OF WIGHT CO PBLC SCHS,872,Carrsville Elementary,510201000872,No,24.0,24.0,0.0,0.0,0.0,24.0,23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5102010,ISLE OF WIGHT CO PBLC SCHS,873,Hardy Elementary,510201000873,No,38.0,36.0,2.0,2.0,0.0,38.0,30.0,16.0,1.0,0.0,0.0,1.0,1.0,1.0
VA,VIRGINIA,5102010,ISLE OF WIGHT CO PBLC SCHS,874,Smithfield Middle,510201000874,No,44.0,43.0,1.0,1.0,0.0,44.0,43.0,25.0,1.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5102010,ISLE OF WIGHT CO PBLC SCHS,875,Smithfield High,510201000875,No,85.0,81.0,4.0,9.0,2.0,85.0,76.0,29.0,4.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5102010,ISLE OF WIGHT CO PBLC SCHS,876,Windsor Elementary,510201000876,No,44.0,43.0,1.0,3.0,2.0,44.0,36.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5102010,ISLE OF WIGHT CO PBLC SCHS,877,Windsor High,510201000877,No,45.0,43.0,2.0,2.0,0.0,45.0,40.0,25.0,2.0,1.0,0.0,1.0,1.0,1.0
VA,VIRGINIA,5102010,ISLE OF WIGHT CO PBLC SCHS,906,Georgie D. Tyler Middle,510201000906,No,32.0,30.0,2.0,4.0,1.0,32.0,25.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5102010,ISLE OF WIGHT CO PBLC SCHS,2444,Westside Elementary,510201002444,No,57.0,55.0,2.0,0.0,2.0,57.0,50.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0
VA,VIRGINIA,5102070,KING AND QUEEN CO PBLC SCHS,878,Central High,510207000878,No,24.02,23.02,1.0,2.0,2.0,23.0,17.0,7.0,1.2,1.0,0.0,1.0,0.16,0.0
VA,VIRGINIA,5102070,KING AND QUEEN CO PBLC SCHS,879,King & Queen Elementary,510207000879,No,20.54,20.54,0.0,1.0,1.0,22.0,19.0,7.0,1.0,1.0,0.0,1.0,0.17,0.0
VA,VIRGINIA,5102070,KING AND QUEEN CO PBLC SCHS,880,Lawson-Marriott Elementary,510207000880,No,19.56,17.56,2.0,2.0,0.0,22.0,18.0,7.0,1.0,1.0,0.0,1.0,0.17,0.0
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,881,King George Elementary,510210000881,No,80.0,79.0,1.0,1.0,3.0,80.0,73.0,30.0,2.0,0.0,0.0,1.0,0.66,0.5
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,882,King George High,510210000882,No,100.0,89.0,11.0,3.0,4.0,100.0,91.0,26.0,4.0,1.0,0.0,1.0,0.33,1.0
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,883,King George Middle,510210000883,No,53.0,52.0,1.0,2.0,4.0,53.0,42.0,15.0,2.0,1.0,0.0,1.0,0.33,0.5
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,884,Potomac Elementary,510210000884,No,46.0,46.0,0.0,5.0,1.0,46.0,41.0,23.0,1.0,0.0,0.0,1.0,0.33,0.5
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,2445,Sealston Elementary,510210002445,No,53.5,53.5,0.0,4.0,3.0,54.0,46.0,12.0,2.0,0.0,0.0,1.0,0.33,0.5
VA,VIRGINIA,5102120,KING WILLIAM CO PBLC SCHS,885,Hamilton Holmes Middle,510212000885,No,44.0,43.0,1.0,1.0,0.0,40.0,39.0,21.0,1.0,1.0,0.0,1.0,0.25,0.0
VA,VIRGINIA,5102120,KING WILLIAM CO PBLC SCHS,886,King William High,510212000886,No,52.0,49.0,3.0,2.0,4.0,49.0,48.0,19.0,2.0,0.25,0.0,1.0,0.25,0.0
VA,VIRGINIA,5102120,KING WILLIAM CO PBLC SCHS,2151,Acquinton Elementary,510212002151,No,39.0,39.0,0.0,3.0,2.0,40.0,38.0,17.0,1.0,0.5,0.0,1.0,0.25,0.25
VA,VIRGINIA,5102120,KING WILLIAM CO PBLC SCHS,2339,Cool Spring Primary,510212002339,No,37.0,37.0,0.0,1.0,0.0,37.0,37.0,15.0,0.5,0.25,0.0,1.0,0.25,0.0
VA,VIRGINIA,5102160,LANCASTER CO PBLC SCHS,887,Lancaster High,510216000887,No,30.25,23.25,7.0,4.0,3.0,31.0,25.0,16.0,2.0,1.0,0.0,1.0,0.33,0.33
VA,VIRGINIA,5102160,LANCASTER CO PBLC SCHS,888,Lancaster Middle,510216000888,No,35.5,27.5,8.0,6.0,5.0,36.0,25.0,13.0,2.0,0.8,0.0,1.0,0.33,0.33
VA,VIRGINIA,5102160,LANCASTER CO PBLC SCHS,889,Lancaster Primary,510216000889,No,30.0,28.0,2.0,2.0,1.0,30.0,26.0,10.0,1.0,0.2,0.0,1.0,0.33,0.33
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,890,Dryden Elementary,510219000890,No,30.5,27.0,3.5,5.0,4.0,31.0,28.0,3.0,1.0,0.0,0.0,1.0,0.2,0.0
