LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SCICLASSES_PHYS,SCH_SCICCERT_PHYS,SCH_SCIENR_PHYS_HI_M,SCH_SCIENR_PHYS_HI_F,SCH_SCIENR_PHYS_AM_M,SCH_SCIENR_PHYS_AM_F,SCH_SCIENR_PHYS_AS_M,SCH_SCIENR_PHYS_AS_F,SCH_SCIENR_PHYS_HP_M,SCH_SCIENR_PHYS_HP_F,SCH_SCIENR_PHYS_BL_M,SCH_SCIENR_PHYS_BL_F,SCH_SCIENR_PHYS_WH_M,SCH_SCIENR_PHYS_WH_F,SCH_SCIENR_PHYS_TR_M,SCH_SCIENR_PHYS_TR_F,TOT_SCIENR_PHYS_M,TOT_SCIENR_PHYS_F,SCH_SCIENR_PHYS_LEP_M,SCH_SCIENR_PHYS_LEP_F,SCH_SCIENR_PHYS_IDEA_M,SCH_SCIENR_PHYS_IDEA_F
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,2206,Carl B. Hutcherson Building,510234002206,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,99999,Empowerment Academy,510234099999,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,976,Baldwin Elementary,510236000976,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,977,Jennie Dean Elementary,510236000977,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,978,Osbourn High,510236000978,No,12,8,40,31,0,0,12,8,0,0,5,5,37,20,4,3,98,67,9,8,4,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,979,Weems Elementary,510236000979,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,1854,Richard C. Haydon Elementary,510236001854,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,2067,George Carr Round Elementary,510236002067,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,2226,Grace E. Metz Middle,510236002226,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,2637,Mayfield Intermediate,510236002637,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,3034,Baldwin Intermediate School,510236003034,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,972,Madison County High,510237000972,No,2,2,0,0,0,0,0,0,0,0,0,0,11,7,1,0,12,7,0,0,0,0
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,973,Madison Primary,510237000973,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,974,Waverly Yowell Elementary,510237000974,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,975,William H. Wetsel Middle,510237000975,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,982,Manassas Park Elementary,510239000982,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,983,Manassas Park High,510239000983,No,13,8,33,50,0,0,4,7,0,0,9,9,15,26,3,1,64,93,12,25,2,11
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,2227,Manassas Park Middle,510239002227,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,2292,Cougar Elementary,510239002292,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,988,Martinsville High,510240000988,No,10,1,9,7,0,0,0,1,0,0,37,45,22,13,4,4,72,70,4,3,0,0
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,989,Martinsville Middle,510240000989,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,2616,Albert Harris Elementary,510240002616,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,2617,Patrick Henry Elementary,510240002617,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,2618,Clearview Early Childhood Center,510240002618,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102430,MATHEWS CO PBLC SCHS,993,Mathews High,510243000993,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102430,MATHEWS CO PBLC SCHS,994,Thomas Hunter Middle,510243000994,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102430,MATHEWS CO PBLC SCHS,1388,Lee-Jackson Elementary,510243001388,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,995,Bluestone Middle,510246000995,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,996,Bluestone  High,510246000996,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1002,Chase City Elementary,510246001002,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1004,Clarksville Elementary,510246001004,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1006,LaCrosse Elementary,510246001006,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1007,Park View Middle,510246001007,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1008,Park View High,510246001008,No,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1009,South Hill Elementary,510246001009,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,2453,Alternative Education Center,510246002453,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102490,MIDDLESEX CO PBLC SCHS,1012,Middlesex High,510249001012,No,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0
VA,VIRGINIA,5102490,MIDDLESEX CO PBLC SCHS,2195,St. Clare Walker Middle,510249002195,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102490,MIDDLESEX CO PBLC SCHS,2293,Middlesex Elementary,510249002293,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,178,Falling Branch Elementary,510252000178,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,916,Kipps Elementary,510252000916,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1013,Auburn High,510252001013,No,1,1,0,1,0,0,0,0,0,0,0,0,9,4,0,0,9,5,0,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1014,Belview Elementary,510252001014,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1016,Blacksburg High,510252001016,No,10,8,3,0,0,0,6,8,0,0,1,0,54,35,1,2,65,45,1,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1017,Blacksburg Middle,510252001017,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1019,Christiansburg High,510252001019,No,8,7,1,1,0,0,1,0,0,0,0,0,21,12,0,1,23,14,0,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1020,Christiansburg Middle,510252001020,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1021,Christiansburg Primary,510252001021,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1023,Gilbert Linkous Elementary,510252001023,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1024,Harding Avenue Elementary,510252001024,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1025,Margaret Beeks Elementary,510252001025,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1026,Prices Fork Elementary,510252001026,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1029,Shawsville Middle,510252001029,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1859,Auburn Elementary,510252001859,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1916,Auburn Middle,510252001916,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,2126,Christiansburg Elementary,510252002126,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,2541,Eastern Montgomery High,510252002541,No,2,2,1,0,0,0,0,0,0,0,0,1,6,2,0,0,7,3,0,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,2818,Eastern Montgomery Elementary,510252002818,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102580,NELSON CO PBLC SCHS,1032,Nelson County High,510258001032,No,2,0,0,1,0,0,1,0,0,0,0,1,11,13,0,0,12,15,0,0,0,0
VA,VIRGINIA,5102580,NELSON CO PBLC SCHS,1033,Nelson Middle,510258001033,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102580,NELSON CO PBLC SCHS,1160,Tye River Elementary,510258001160,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102580,NELSON CO PBLC SCHS,1917,Rockfish River Elementary,510258001917,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102610,NEW KENT CO PBLC SCHS,1037,New Kent Middle,510261001037,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102610,NEW KENT CO PBLC SCHS,1038,George W. Watkins Elementary,510261001038,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102610,NEW KENT CO PBLC SCHS,1039,New Kent Elementary,510261001039,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102610,NEW KENT CO PBLC SCHS,2156,New Kent High,510261002156,No,4,4,0,0,0,0,1,1,0,0,0,0,7,4,2,0,10,5,0,0,0,0
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,358,Kiln Creek Elementary,510264000358,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1040,B.C. Charles Elementary,510264001040,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1041,B.T. Washington Middle,510264001041,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1043,Carver Elementary,510264001043,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1044,David A. Dutrow Elementary,510264001044,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1047,Denbigh High,510264001047,No,5,1,7,4,0,0,5,4,1,0,22,14,23,5,4,1,62,28,5,0,7,1
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1049,George J. McIntosh Elementary,510264001049,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1050,Homer L. Hines Middle,510264001050,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1051,Hidenwood Elementary,510264001051,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1052,Hilton Elementary,510264001052,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1054,Horace H. Epes Elementary,510264001054,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1055,Huntington Middle,510264001055,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1056,J.M. Dozier Middle,510264001056,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1059,Joseph H. Saunders Elementary,510264001059,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1060,L.F. Palmer Elementary,510264001060,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1061,Lee Hall Elementary,510264001061,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1062,Discovery STEM Academy,510264001062,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1063,Menchville High,510264001063,No,7,1,2,9,0,0,2,5,0,0,19,16,51,24,7,0,81,54,1,0,3,0
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1065,Newsome Park Elementary,510264001065,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1068,R.O. Nelson Elementary,510264001068,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1070,Richard T. Yates Elementary,510264001070,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1071,Richneck Elementary,510264001071,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1072,Riverside Elementary,510264001072,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1074,Sedgefield Elementary,510264001074,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1075,T. Ryland Sanford Elementary,510264001075,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1076,Warwick High,510264001076,No,10,2,13,13,0,0,3,7,0,0,37,44,35,19,2,3,90,86,2,7,2,2
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1077,Willis A. Jenkins Elementary,510264001077,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1237,Crittenden Middle,510264001237,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1238,Point Option Alternative School,510264001238,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1451,Heritage High,510264001451,No,5,1,5,2,0,1,3,2,0,1,46,50,3,2,3,0,60,58,0,0,3,2
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1453,Woodside High,510264001453,No,5,1,8,5,0,0,6,2,1,0,19,23,13,10,1,4,48,44,2,2,1,0
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,1637,Deer Park Elementary,510264001637,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2068,Oliver C. Greenwood Elementary,510264002068,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2208,Ethel M. Gildersleeve Middle,510264002208,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2296,Denbigh Early Childhood Center,510264002296,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2298,Mary Passage Middle,510264002298,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2343,Achievable Dream Academy,510264002343,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2344,Achievable Dream Middle/High,510264002344,No,1,1,0,1,0,0,0,0,0,0,3,16,0,0,0,0,3,17,0,0,0,0
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2422,General Stanford Elementary,510264002422,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2470,Lee Hall Early Childhood Center,510264002470,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2471,Watkins Early Childhood Center,510264002471,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2696,Gatewood Academy,510264002696,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,2857,John Marshall Early Childhood Center,510264002857,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,1078,Azalea Gardens Middle,510267001078,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,1079,Booker T Washington High,510267001079,No,1,1,0,0,0,0,1,1,0,0,5,4,0,0,0,0,6,5,0,0,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,1081,Bay View Elementary,510267001081,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,1082,Blair Middle,510267001082,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,1083,Richard Bowling Elementary,510267001083,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,1084,Camp Allen Elementary,510267001084,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
