LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_GT_IND,SCH_GTENR_HI_M,SCH_GTENR_HI_F,SCH_GTENR_AM_M,SCH_GTENR_AM_F,SCH_GTENR_AS_M,SCH_GTENR_AS_F,SCH_GTENR_HP_M,SCH_GTENR_HP_F,SCH_GTENR_BL_M,SCH_GTENR_BL_F,SCH_GTENR_WH_M,SCH_GTENR_WH_F,SCH_GTENR_TR_M,SCH_GTENR_TR_F,TOT_GTENR_M,TOT_GTENR_F,SCH_GTENR_LEP_M,SCH_GTENR_LEP_F,SCH_GTENR_IDEA_M,SCH_GTENR_IDEA_F
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,326,Enon Elementary,510084000326,No,Yes,0,1,0,0,1,0,1,0,3,3,4,2,0,0,9,6,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,327,Ettrick Elementary,510084000327,No,Yes,0,1,0,0,0,0,0,0,0,3,2,1,0,0,2,5,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,328,Falling Creek Elementary,510084000328,No,Yes,1,0,0,0,1,0,0,0,0,0,3,2,0,1,5,3,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,329,Falling Creek Middle,510084000329,No,Yes,8,8,0,0,1,1,0,0,13,12,9,2,3,0,34,23,0,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,330,Grange Hall Elementary,510084000330,No,Yes,1,0,0,0,0,0,0,0,3,2,16,18,2,2,22,22,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,331,Greenfield Elementary,510084000331,No,Yes,2,2,0,0,11,9,0,0,1,4,81,79,2,4,97,98,0,0,5,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,332,Harrowgate Elementary,510084000332,No,Yes,0,1,0,0,0,0,0,0,0,1,2,3,1,0,3,5,0,0,0,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,333,Hopkins Road Elementary,510084000333,No,Yes,2,0,0,0,0,0,0,0,4,0,0,1,1,1,7,2,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,334,J.A. Chalkley Elementary,510084000334,No,Yes,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,335,J.B. Watkins Elementary,510084000335,No,Yes,0,1,0,0,6,1,0,0,1,0,32,26,2,2,41,30,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,336,J.G. Hening Elementary,510084000336,No,Yes,1,3,0,0,2,5,0,0,12,7,24,36,0,3,39,54,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,337,Lloyd C. Bird High,510084000337,No,Yes,24,24,0,0,5,6,0,0,34,48,45,32,7,5,115,115,0,0,6,4
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,338,Manchester Middle,510084000338,No,Yes,10,13,0,1,18,20,1,0,31,28,126,116,11,7,197,185,0,0,5,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,339,Matoaca Elementary,510084000339,No,Yes,1,1,0,0,0,0,0,0,1,0,3,2,0,0,5,3,1,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,340,Matoaca High,510084000340,No,Yes,12,10,0,0,6,2,0,0,71,95,210,182,14,14,313,303,1,0,13,2
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,341,Matoaca Middle,510084000341,No,Yes,3,5,0,1,10,6,0,0,17,9,89,86,7,4,126,111,0,0,7,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,342,Meadowbrook High,510084000342,No,Yes,33,35,0,2,6,6,0,1,44,63,15,7,3,6,101,120,1,1,5,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,343,Midlothian Middle,510084000343,No,Yes,5,8,1,0,12,12,0,0,3,5,197,197,7,6,225,228,0,0,8,2
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,344,Providence Middle,510084000344,No,Yes,7,5,0,0,2,2,1,0,9,5,20,15,0,1,39,28,0,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,345,Reams Road Elementary,510084000345,No,Yes,0,0,0,0,1,0,0,0,1,0,6,2,0,0,8,2,0,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,346,Robious Elementary,510084000346,No,Yes,1,0,0,0,3,2,0,0,1,1,18,11,1,2,24,16,0,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,347,Robious Middle,510084000347,No,Yes,10,6,0,0,17,12,0,0,7,5,190,174,10,7,234,204,0,0,14,2
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,348,Salem Church Elementary,510084000348,No,Yes,0,0,0,0,0,0,0,0,1,0,6,1,0,0,7,1,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,349,Salem Church Middle,510084000349,No,Yes,3,3,0,0,0,2,0,0,9,9,25,12,1,0,38,26,0,0,0,4
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,350,Thomas Dale High,510084000350,No,Yes,20,26,1,2,11,14,1,0,44,91,112,170,8,23,197,326,1,0,11,4
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,462,Alberta Smith Elementary,510084000462,No,Yes,0,0,0,0,0,1,0,0,1,0,10,7,0,1,11,9,0,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,762,Bettie Weaver Elementary,510084000762,No,Yes,0,0,0,0,2,1,0,0,0,0,43,23,0,2,45,26,0,0,4,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,766,James River High,510084000766,No,Yes,26,38,1,0,15,22,0,0,34,53,285,304,13,22,374,439,0,2,13,5
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,1086,Marguerite F. Christian Elementary,510084001086,No,Yes,0,1,0,0,3,5,0,0,6,3,26,25,2,1,37,35,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,1605,Carver College and Career Academy,510084001605,No,Yes,0,2,0,0,0,0,0,0,6,3,2,2,0,0,8,7,0,0,2,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,1833,Monacan High,510084001833,No,Yes,18,18,1,1,6,7,1,1,35,48,104,120,4,7,169,202,0,0,5,4
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,1834,Swift Creek Middle,510084001834,No,Yes,4,3,0,0,6,4,0,0,4,7,92,75,6,4,112,93,0,0,0,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,1835,W.W. Gordon Elementary,510084001835,No,Yes,1,0,0,0,3,2,0,0,0,0,16,12,3,0,23,14,0,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,1903,Spring Run Elementary,510084001903,No,Yes,1,0,0,0,1,1,0,0,2,1,12,12,1,0,17,14,0,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,1989,O.B. Gates Elementary,510084001989,No,Yes,0,0,0,0,0,0,0,0,2,0,13,8,1,0,16,8,0,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,1990,Swift Creek Elementary,510084001990,No,Yes,2,1,0,0,2,2,0,0,1,2,20,11,2,2,27,18,0,0,0,2
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2006,Midlothian High,510084002006,No,Yes,11,16,0,0,22,32,0,0,17,22,249,250,12,13,311,333,0,0,12,6
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2055,Clover Hill Elementary,510084002055,No,Yes,1,1,0,0,1,1,0,0,0,1,16,14,3,5,21,22,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2056,Providence Elementary,510084002056,No,Yes,1,0,0,0,1,1,0,0,0,3,5,6,0,1,7,11,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2097,Evergreen Elementary,510084002097,No,Yes,0,0,0,0,1,2,0,0,2,0,21,11,1,0,25,13,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2098,Jacobs Road Elementary,510084002098,No,Yes,0,1,0,0,1,0,0,0,3,2,7,4,1,0,12,7,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2099,Thelma Crenshaw Elementary,510084002099,No,Yes,2,0,0,0,0,1,0,0,0,0,8,5,0,0,10,6,0,0,2,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2176,Woolridge Elementary,510084002176,No,Yes,2,0,0,0,5,4,0,0,0,0,20,19,0,0,27,23,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2177,Ecoff Elementary,510084002177,No,Yes,1,0,0,0,1,1,0,0,2,3,14,6,0,0,18,10,0,0,1,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2661,Cosby High,510084002661,No,Yes,22,36,0,0,24,39,0,1,39,79,305,369,17,18,407,542,0,1,18,4
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2754,Tomahawk Creek Middle,510084002754,No,Yes,6,5,0,0,13,6,0,0,7,12,177,177,8,7,211,207,0,0,8,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2767,Elizabeth Davis Middle,510084002767,No,Yes,6,9,0,1,3,5,0,0,12,18,52,56,3,3,76,92,0,0,3,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2779,Elizabeth Scott Elementary,510084002779,No,Yes,0,3,0,0,1,1,0,1,3,2,12,3,1,2,17,12,0,0,0,0
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2780,Winterpock Elementary,510084002780,No,Yes,4,7,1,0,6,6,1,0,2,5,102,71,5,6,121,95,0,0,1,1
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,2983,Academy 360,510084002983,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,3040,CCPS Online,510084003040,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5100840,CHESTERFIELD CO PBLC SCHS,3041,Phoenix Center,510084003041,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5100870,CLARKE CO PBLC SCHS,352,Boyce Elementary,510087000352,No,Yes,0,0,0,0,0,0,0,0,0,1,4,8,1,0,5,9,0,0,0,0
VA,VIRGINIA,5100870,CLARKE CO PBLC SCHS,353,Johnson-Williams Middle,510087000353,No,Yes,0,0,0,0,0,0,0,0,0,0,16,18,3,2,19,20,0,0,1,0
VA,VIRGINIA,5100870,CLARKE CO PBLC SCHS,354,D.G. Cooley Elementary,510087000354,No,Yes,0,0,0,0,0,0,0,0,0,0,11,9,1,1,12,10,0,0,0,0
VA,VIRGINIA,5100870,CLARKE CO PBLC SCHS,2100,Clarke County High,510087002100,No,Yes,0,0,0,0,0,1,0,0,0,0,8,7,0,0,8,8,0,0,0,0
VA,VIRGINIA,5100930,COLONIAL BEACH PBLC SCHS,1956,Colonial Beach Elementary,510093001956,No,Yes,1,1,0,0,0,0,0,0,0,3,20,14,4,2,25,20,0,0,1,0
VA,VIRGINIA,5100930,COLONIAL BEACH PBLC SCHS,1957,Colonial Beach High,510093001957,No,Yes,0,1,0,0,0,0,0,0,0,0,8,5,1,1,9,7,0,0,0,1
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,361,Colonial Heights High,510096000361,No,Yes,0,1,0,0,3,3,0,0,0,2,33,39,0,2,36,47,0,0,1,0
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,362,Colonial Heights Middle,510096000362,No,Yes,1,0,0,0,1,2,0,0,2,2,21,28,0,1,25,33,1,0,0,1
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,364,Lakeview Elementary,510096000364,No,Yes,1,0,0,0,1,1,0,0,6,3,15,10,2,5,25,19,1,1,3,1
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,365,North Elementary,510096000365,No,Yes,1,2,0,0,0,4,0,0,2,1,11,7,0,4,14,18,0,1,1,0
VA,VIRGINIA,5100960,COLONIAL HEIGHTS CITY PBLC SCHS,366,Tussing Elementary,510096000366,No,Yes,2,2,0,0,1,1,0,0,0,1,34,36,3,2,40,42,0,1,4,0
VA,VIRGINIA,5100990,COVINGTON CITY PBLC SCHS,367,Covington High,510099000367,No,Yes,0,0,0,0,0,0,0,0,2,0,8,9,0,0,10,9,0,0,0,0
VA,VIRGINIA,5100990,COVINGTON CITY PBLC SCHS,368,Edgemont Primary,510099000368,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5100990,COVINGTON CITY PBLC SCHS,369,Jeter-Watson Intermediate,510099000369,No,Yes,0,0,0,0,0,0,0,0,1,0,6,5,0,0,7,5,0,0,0,0
VA,VIRGINIA,5101020,CRAIG CO PBLC SCHS,372,McCleary Elementary,510102000372,No,Yes,0,0,0,0,0,0,0,0,0,0,5,8,0,0,5,8,0,0,0,2
VA,VIRGINIA,5101020,CRAIG CO PBLC SCHS,2111,Craig County High,510102002111,No,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,374,A.G. Richardson Elementary,510105000374,No,Yes,0,2,0,0,0,1,0,0,3,2,15,19,2,3,20,27,0,0,1,2
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,376,Culpeper County High,510105000376,No,Yes,6,3,0,0,3,1,0,0,4,3,46,48,8,1,67,56,0,0,0,0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,377,Culpeper Middle,510105000377,No,Yes,8,7,0,0,1,1,0,0,5,5,47,40,5,6,66,59,1,0,1,0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,378,Farmington Elementary,510105000378,No,Yes,1,5,0,0,2,1,0,0,3,2,15,17,4,3,25,28,1,0,0,0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,380,Pearl Sample Elementary,510105000380,No,Yes,3,0,0,0,0,2,0,0,2,3,26,25,0,2,31,32,3,1,1,1
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,382,Sycamore Park Elementary,510105000382,No,Yes,6,5,0,0,0,1,0,0,2,2,11,15,2,1,21,24,3,3,0,0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,1612,Emerald Hill Elementary,510105001612,No,Yes,2,1,0,0,0,0,0,0,1,1,46,23,1,3,50,28,1,0,3,0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,1958,Floyd T. Binns Middle,510105001958,No,Yes,11,5,0,0,2,0,0,0,7,8,42,38,5,5,67,56,2,0,1,0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,1959,Galbreath-Marshall Building,510105001959,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,2748,Yowell Elementary,510105002748,No,Yes,5,4,0,0,0,1,0,0,3,3,16,22,0,3,24,33,1,1,3,0
VA,VIRGINIA,5101050,CULPEPER CO PBLC SCHS,2758,Eastern View High,510105002758,No,Yes,5,7,0,0,1,6,0,0,5,1,35,46,1,2,47,62,0,0,1,0
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,57,Cumberland High,510108000057,No,Yes,1,2,0,0,0,0,0,0,3,4,7,9,0,0,11,15,0,0,0,0
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,58,Cumberland Middle,510108000058,No,Yes,1,0,0,0,0,0,0,0,2,1,10,16,0,0,13,17,1,0,0,0
VA,VIRGINIA,5101080,CUMBERLAND CO PBLC SCHS,383,Cumberland Elementary,510108000383,No,Yes,0,0,0,0,0,0,0,0,3,1,6,9,0,0,9,10,0,0,0,0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,268,Schoolfield Elementary,510111000268,No,Yes,0,1,0,1,0,0,0,0,2,1,4,4,0,0,6,7,1,1,0,0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,388,Forest Hills Elementary,510111000388,No,Yes,1,0,0,0,3,1,0,0,0,0,7,12,0,2,11,15,0,0,1,0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,389,G.L.H. Johnson Elementary,510111000389,No,Yes,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,390,George Washington High,510111000390,No,Yes,5,5,1,0,0,0,0,0,19,21,23,23,0,3,48,52,0,0,0,3
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,391,Grove Park Preschool,510111000391,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,394,O. Trent Bonner Middle,510111000394,No,Yes,1,2,0,1,1,0,0,0,10,11,20,16,0,3,32,33,0,0,1,2
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,395,Park Avenue Elementary,510111000395,No,Yes,1,0,0,0,0,0,0,0,3,3,3,5,0,0,7,8,1,0,0,0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,398,Woodberry Hills Elementary,510111000398,No,Yes,0,1,0,0,0,0,0,0,2,5,2,1,0,0,4,7,0,0,1,1
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,1233,Westwood Middle,510111001233,No,Yes,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,0,0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2261,Galileo Magnet High,510111002261,No,Yes,1,3,0,0,0,3,0,0,3,6,9,8,1,0,14,20,0,0,2,0
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2872,The Northside Preschool,510111002872,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5101110,DANVILLE CITY PBLC SCHS,2960,Edwin A. Gibson Elementary,510111002960,No,Yes,0,0,0,1,1,0,0,0,8,0,2,2,0,1,11,4,0,0,0,0
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,401,Clintwood Elementary,510114000401,No,Yes,0,0,0,0,0,0,0,0,0,0,16,12,0,0,16,12,0,0,0,0
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,404,Ervinton Elementary,510114000404,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,408,Sandlick Elementary,510114000408,No,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2981,Ridgeview High School,510114002981,No,Yes,0,0,0,0,0,0,0,0,0,0,27,25,0,0,27,25,0,0,0,0
VA,VIRGINIA,5101140,DICKENSON CO PBLC SCHS,2982,Ridgeview Middle School,510114002982,No,Yes,0,0,0,0,0,0,0,0,1,0,13,16,0,0,14,16,0,0,0,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,409,Dinwiddie County Middle,510117000409,No,Yes,1,0,0,0,0,0,0,0,1,5,25,22,2,1,29,28,0,0,1,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,410,Dinwiddie County High,510117000410,No,Yes,5,0,0,0,0,0,0,0,12,7,31,30,2,3,50,40,0,0,1,1
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,411,Dinwiddie Elementary,510117000411,No,Yes,0,0,0,0,0,3,0,0,1,1,4,4,0,2,5,10,0,1,0,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,414,Midway Elementary,510117000414,No,Yes,0,0,0,0,0,0,0,0,1,0,7,1,0,1,8,2,0,0,2,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,416,Sutherland Elementary,510117000416,No,Yes,0,1,0,0,0,0,0,0,4,2,6,3,2,0,12,6,0,1,0,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,417,Southside Elementary,510117000417,No,Yes,2,0,0,0,0,0,0,0,1,1,4,3,1,0,8,4,0,0,0,0
VA,VIRGINIA,5101170,DINWIDDIE CO PBLC SCHS,418,Sunnyside Elementary,510117000418,No,Yes,0,0,0,0,0,0,0,0,1,0,4,3,0,0,5,3,0,0,0,0
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,419,Essex High,510120000419,No,Yes,0,0,0,0,0,0,0,0,3,6,29,23,3,3,35,32,0,0,0,0
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,420,Essex Intermediate,510120000420,No,Yes,0,0,0,0,1,0,0,0,3,2,3,1,0,0,7,3,0,0,0,0
VA,VIRGINIA,5101200,ESSEX CO PBLC SCHS,421,Tappahannock Elementary,510120000421,No,Yes,2,0,0,0,0,1,0,0,1,3,7,3,1,0,11,7,0,0,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,59,Chantilly High,510126000059,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,61,Belvedere Elementary,510126000061,No,Yes,46,50,0,2,16,24,0,1,36,39,51,53,8,13,157,182,26,18,8,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,73,Bren Mar Park Elementary,510126000073,No,Yes,3,4,0,0,12,1,0,0,3,4,5,4,0,0,23,13,5,0,1,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,86,Stone Middle,510126000086,No,Yes,42,49,0,1,37,35,1,0,8,16,113,123,12,9,213,233,3,3,5,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,88,Waples Mill Elementary,510126000088,No,Yes,3,4,0,0,16,15,0,0,2,2,28,30,3,9,52,60,1,1,5,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,422,Fairfax County Adult High,510126000422,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,423,Annandale High,510126000423,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,424,Annandale Terrace Elementary,510126000424,No,Yes,15,17,0,0,10,14,0,0,6,11,8,3,1,1,40,46,10,10,3,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,426,Bailey's Elementary,510126000426,No,Yes,20,7,0,0,4,9,0,0,4,1,10,12,3,3,41,32,20,7,1,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,428,Beech Tree Elementary,510126000428,No,Yes,24,27,0,0,15,11,0,0,2,5,14,18,0,6,55,67,13,14,5,4
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,429,Belle View Elementary,510126000429,No,Yes,1,2,0,0,2,1,0,0,0,0,16,16,3,1,22,20,0,0,0,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,431,Braddock Elementary,510126000431,No,Yes,55,52,0,1,23,27,0,0,7,10,18,7,0,3,103,100,46,31,7,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,433,Brookfield Elementary,510126000433,No,Yes,48,34,1,0,42,43,0,0,14,10,40,32,5,7,150,126,34,22,13,7
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,435,Bucknell Elementary,510126000435,No,Yes,12,22,0,0,2,3,0,0,5,6,3,4,2,0,24,35,10,5,2,0
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,438,Bush Hill Elementary,510126000438,No,Yes,5,5,0,0,5,1,1,0,7,8,14,25,6,3,38,42,1,3,4,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,439,Camelot Elementary,510126000439,No,Yes,13,19,0,0,19,27,0,0,9,6,46,36,9,4,96,92,7,1,8,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,440,Cameron Elementary,510126000440,No,Yes,20,22,0,0,7,10,0,1,4,7,5,11,6,2,42,53,9,5,2,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,441,Canterbury Woods Elementary,510126000441,No,Yes,22,25,2,0,86,67,1,1,15,2,111,94,16,17,253,206,9,3,17,4
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,442,Cardinal Forest Elementary,510126000442,No,Yes,16,21,2,1,17,15,0,0,8,1,50,55,5,9,98,102,8,5,3,6
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,448,Chesterbrook Elementary,510126000448,No,Yes,4,1,0,0,13,19,0,0,0,0,63,48,10,11,90,79,0,0,5,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,449,Churchill Road Elementary,510126000449,No,Yes,31,15,2,0,139,92,1,0,10,8,183,154,28,26,394,295,32,23,45,18
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,450,Clermont Elementary,510126000450,No,Yes,18,8,1,0,4,7,0,0,3,7,68,75,9,9,103,106,1,2,3,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,452,Columbia Elementary,510126000452,No,Yes,9,8,0,0,4,16,0,0,3,5,18,19,3,3,37,51,3,4,2,3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,453,Cooper Middle,510126000453,No,Yes,22,20,2,0,74,89,0,0,7,9,219,238,19,26,343,382,6,7,14,7
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,454,Crestwood Elementary,510126000454,No,Yes,47,27,0,0,25,17,0,1,6,6,9,8,1,1,88,60,26,15,5,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,455,Cunningham Park Elementary,510126000455,No,Yes,15,14,0,0,12,10,0,0,3,1,46,45,5,6,81,76,8,5,8,6
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,458,Dogwood Elementary,510126000458,No,Yes,27,24,0,0,5,5,0,0,4,6,4,9,1,1,41,45,15,11,3,1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,460,Hutchison Elementary,510126000460,No,Yes,44,27,0,0,17,22,0,0,11,2,12,8,1,2,85,61,25,13,2,2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,461,Edison High,510126000461,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
